"","x"
"135104","17571.05"
"135105","17571.27"
"135106","17571.41"
"135107","17571.58"
"135108","17571.59"
"135109","17572.01"
"135110","17572.05"
"135111","17572.07"
"135112","17572.13"
"135113","17572.18"
"135114","17572.21"
"135115","17572.22"
"135116","17572.37"
"135117","17572.48"
"135118","17573.01"
"135119","17573.03"
"135120","17573.05"
"135121","17573.07"
"135122","17573.18"
"135123","17573.24"
"135124","17573.26"
"135125","17573.35"
"135126","17573.38"
"135127","17573.41"
"135128","17573.46"
"135129","17573.47"
"135130","17573.52"
"135131","17573.56"
"135132","17573.59"
"135133","17574.14"
"135134","17574.19"
"135135","17574.41"
"135136","17574.54"
"135137","17574.57"
"135138","17575.37"
"135139","17576.03"
"135140","17576.06"
"135141","17576.15"
"135142","17576.16"
"135143","17576.19"
"135144","17576.21"
"135145","17576.22"
"135146","17576.28"
"135147","17576.32"
"135148","17576.42"
"135149","17576.51"
"135150","17576.54"
"135151","17576.59"
"135152","17577.03"
"135153","17577.05"
"135154","17577.12"
"135155","17577.14"
"135156","17577.19"
"135157","17577.35"
"135158","17577.37"
"135159","17577.38"
"135160","17577.39"
"135161","17577.47"
"135162","17577.58"
"135163","17578.03"
"135164","17578.19"
"135165","17578.26"
"135166","17578.35"
"135167","17578.42"
"135168","17578.44"
"135169","17578.51"
"135170","17578.54"
"135171","17579.06"
"135172","17579.07"
"135173","17579.13"
"135174","17579.16"
"135175","17579.25"
"135176","17579.31"
"135177","17579.35"
"135178","17579.38"
"135179","17579.41"
"135180","17579.42"
"135181","17579.46"
"135182","17579.56"
"135183","17580.06"
"135184","17580.16"
"135185","17580.18"
"135186","17580.21"
"135187","17580.25"
"135188","17580.28"
"135189","17580.37"
"135190","17580.41"
"135191","17580.51"
"135192","17580.56"
"135193","17581.01"
"135194","17581.02"
"135195","17581.04"
"135196","17581.07"
"135197","17581.16"
"135198","17581.27"
"135199","17581.34"
"135200","17581.38"
"135201","17581.41"
"135202","17581.45"
"135203","17581.49"
"135204","17581.53"
"135205","17581.59"
"135206","17582.01"
"135207","17582.02"
"135208","17582.03"
"135209","17582.04"
"135210","17582.05"
"135211","17582.06"
"135212","17582.07"
"135213","17582.12"
"135214","17582.14"
"135215","17582.15"
"135216","17582.18"
"135217","17582.19"
"135218","17582.21"
"135219","17582.22"
"135220","17582.24"
"135221","17582.25"
"135222","17582.27"
"135223","17582.28"
"135224","17582.31"
"135225","17582.34"
"135226","17582.35"
"135227","17582.37"
"135228","17582.38"
"135229","17582.41"
"135230","17582.42"
"135231","17582.44"
"135232","17582.45"
"135233","17582.46"
"135234","17582.48"
"135235","17582.52"
"135236","17582.53"
"135237","17582.56"
"135238","17582.57"
"135239","17582.58"
"135240","17582.59"
"135241","17583.04"
"135242","17583.35"
"135243","17584.06"
"135244","17584.15"
"135245","17584.17"
"135246","17584.18"
"135247","17584.24"
"135248","17584.27"
"135249","17584.35"
"135250","17584.42"
"135251","17584.43"
"135252","17584.46"
"135253","17584.53"
"135254","17585.23"
"135255","17585.26"
"135256","17585.44"
"135257","17586.14"
"135258","17586.16"
"135259","17586.18"
"135260","17586.24"
"135261","17586.35"
"135262","17588"
"135263","17588.12"
"135264","17588.16"
"135265","17588.22"
"135266","17588.52"
"135267","17588.54"
"135268","17589"
"135269","17589.03"
"135270","17589.08"
"135271","17589.18"
"135272","17589.23"
"135273","17589.24"
"135274","17589.37"
"135275","17589.44"
"135276","17590.21"
"135277","17591.03"
"135278","17591.13"
"135279","17591.21"
"135280","17591.22"
"135281","17591.26"
"135282","17591.51"
"135283","17591.52"
"135284","17591.56"
"135285","17592.02"
"135286","17592.03"
"135287","17592.06"
"135288","17592.27"
"135289","17592.31"
"135290","17592.42"
"135291","17592.51"
"135292","17593.21"
"135293","17593.22"
"135294","17593.23"
"135295","17593.25"
"135296","17593.29"
"135297","17593.35"
"135298","17593.37"
"135299","17593.44"
"135300","17593.56"
"135301","17594.18"
"135302","17594.23"
"135303","17596.03"
"135304","17596.05"
"135305","17596.06"
"135306","17596.12"
"135307","17596.25"
"135308","17596.27"
"135309","17596.35"
"135310","17596.42"
"135311","17596.44"
"135312","17596.56"
"135313","17597.25"
"135314","17597.31"
"135315","17598.31"
"135316","17599.06"
"135317","17599.12"
"135318","17599.18"
"135319","17599.21"
"135320","17599.25"
"135321","17599.26"
"135322","17599.27"
"135323","17599.44"
"135324","17599.57"
"135325","17600.01"
"135326","17601.01"
"135327","17602.01"
"135328","17603.07"
"135329","17604.15"
"135330","17604.21"
"135331","17604.25"
"135332","17604.43"
"135333","17607.27"
"135334","17607.28"
"135335","17607.31"
"135336","17607.51"
"135337","17607.56"
"135338","17608.01"
"135339","17608.02"
"135340","17608.09"
"135341","17608.31"
"135342","17609.09"
"135343","17609.31"
"135344","17610"
"135345","17610.03"
"135346","17610.07"
"135347","17610.08"
"135348","17610.14"
"135349","17610.16"
"135350","17610.23"
"135351","17610.26"
"135352","17610.29"
"135353","17610.37"
"135354","17611.31"
"135355","17613.55"
"135356","17619.03"
"135357","17619.16"
"135358","17619.24"
"135359","17619.27"
"135360","17619.28"
"135361","17620"
"135362","17620.03"
"135363","17620.04"
"135364","17620.08"
"135365","17620.12"
"135366","17620.16"
"135367","17620.26"
"135368","17620.37"
"135369","17621.03"
"135370","17621.08"
"135371","17621.21"
"135372","17621.22"
"135373","17621.26"
"135374","17621.37"
"135375","17621.52"
"135376","17621.59"
"135377","17622.01"
"135378","17622.02"
"135379","17622.03"
"135380","17622.04"
"135381","17622.41"
"135382","17622.52"
"135383","17623.12"
"135384","17623.16"
"135385","17623.22"
"135386","17623.35"
"135387","17623.38"
"135388","17623.51"
"135389","17623.52"
"135390","17623.57"
"135391","17624.01"
"135392","17624.03"
"135393","17624.12"
"135394","17624.13"
"135395","17624.16"
"135396","17624.18"
"135397","17624.32"
"135398","17624.35"
"135399","17624.38"
"135400","17624.41"
"135401","17625.01"
"135402","17625.02"
"135403","17625.03"
"135404","17625.16"
"135405","17625.23"
"135406","17625.29"
"135407","17625.32"
"135408","17625.51"
"135409","17625.57"
"135410","17626.55"
"135411","17627.55"
"135412","17628.02"
"135413","17628.09"
"135414","17628.41"
"135415","17629.02"
"135416","17629.06"
"135417","17629.09"
"135418","17630.02"
"135419","17630.09"
"135420","17630.12"
"135421","17630.31"
"135422","17630.41"
"135423","17630.54"
"135424","17631.02"
"135425","17631.09"
"135426","17631.41"
"135427","17631.54"
"135428","17632.09"
"135429","17632.41"
"135430","17633.09"
"135431","17633.25"
"135432","17634.09"
"135433","17635.02"
"135434","17635.31"
"135435","17636.02"
"135436","17636.09"
"135437","17636.42"
"135438","17636.43"
"135439","17636.54"
"135440","17637.02"
"135441","17637.03"
"135442","17637.09"
"135443","17637.41"
"135444","17637.42"
"135445","17637.43"
"135446","17637.54"
"135447","17638.42"
"135448","17638.47"
"135449","17638.54"
"135450","17640.16"
"135451","17640.21"
"135452","17640.31"
"135453","17640.38"
"135454","17640.39"
"135455","17640.41"
"135456","17640.48"
"135457","17641.01"
"135458","17641.03"
"135459","17641.04"
"135460","17641.06"
"135461","17641.25"
"135462","17641.27"
"135463","17641.28"
"135464","17641.31"
"135465","17641.38"
"135466","17641.41"
"135467","17641.43"
"135468","17641.48"
"135469","17641.56"
"135470","17643.07"
"135471","17643.31"
"135472","17643.54"
"135473","17644.06"
"135474","17644.07"
"135475","17644.12"
"135476","17644.16"
"135477","17644.26"
"135478","17644.29"
"135479","17644.37"
"135480","17644.42"
"135481","17644.47"
"135482","17644.57"
"135483","17645"
"135484","17645.08"
"135485","17645.12"
"135486","17645.26"
"135487","17645.31"
"135488","17645.35"
"135489","17645.57"
"135490","17645.58"
"135491","17646.03"
"135492","17646.12"
"135493","17646.18"
"135494","17646.22"
"135495","17646.26"
"135496","17646.29"
"135497","17646.52"
"135498","17647.03"
"135499","17647.12"
"135500","17647.13"
"135501","17647.16"
"135502","17647.18"
"135503","17647.26"
"135504","17647.38"
"135505","17647.44"
"135506","17647.52"
"135507","17648.03"
"135508","17648.12"
"135509","17648.13"
"135510","17648.16"
"135511","17648.21"
"135512","17648.24"
"135513","17648.26"
"135514","17648.35"
"135515","17648.42"
"135516","17648.56"
"135517","17649.55"
"135518","17650.42"
"135519","17652.25"
"135520","17653.09"
"135521","17654.01"
"135522","17654.33"
"135523","17655.03"
"135524","17655.04"
"135525","17655.09"
"135526","17655.19"
"135527","17655.24"
"135528","17655.26"
"135529","17655.27"
"135530","17655.34"
"135531","17655.35"
"135532","17655.39"
"135533","17655.48"
"135534","17655.49"
"135535","17655.51"
"135536","17655.56"
"135537","17655.57"
"135538","17656.01"
"135539","17656.09"
"135540","17656.24"
"135541","17657.05"
"135542","17657.06"
"135543","17657.31"
"135544","17658.05"
"135545","17658.12"
"135546","17658.27"
"135547","17658.31"
"135548","17658.52"
"135549","17659.01"
"135550","17659.11"
"135551","17659.17"
"135552","17659.22"
"135553","17659.49"
"135554","17660.04"
"135555","17660.09"
"135556","17660.18"
"135557","17660.24"
"135558","17660.34"
"135559","17660.42"
"135560","17660.44"
"135561","17660.46"
"135562","17660.48"
"135563","17660.52"
"135564","17660.53"
"135565","17660.58"
"135566","17661.01"
"135567","17661.09"
"135568","17661.17"
"135569","17661.51"
"135570","17662.01"
"135571","17662.11"
"135572","17662.17"
"135573","17663"
"135574","17664.01"
"135575","17664.03"
"135576","17664.05"
"135577","17664.13"
"135578","17664.14"
"135579","17664.21"
"135580","17664.28"
"135581","17664.29"
"135582","17664.35"
"135583","17664.38"
"135584","17664.42"
"135585","17664.43"
"135586","17664.44"
"135587","17664.46"
"135588","17664.53"
"135589","17664.54"
"135590","17664.56"
"135591","17664.57"
"135592","17664.58"
"135593","17665.02"
"135594","17665.05"
"135595","17665.21"
"135596","17665.25"
"135597","17665.42"
"135598","17666.02"
"135599","17666.05"
"135600","17666.14"
"135601","17666.21"
"135602","17666.26"
"135603","17666.31"
"135604","17666.42"
"135605","17667.01"
"135606","17667.14"
"135607","17667.27"
"135608","17667.32"
"135609","17667.41"
"135610","17667.42"
"135611","17667.44"
"135612","17668.03"
"135613","17668.05"
"135614","17668.06"
"135615","17668.14"
"135616","17668.15"
"135617","17668.26"
"135618","17668.46"
"135619","17668.51"
"135620","17668.56"
"135621","17670.18"
"135622","17670.27"
"135623","17670.28"
"135624","17670.31"
"135625","17670.37"
"135626","17670.46"
"135627","17670.47"
"135628","17670.58"
"135629","17671.44"
"135630","17672.13"
"135631","17672.24"
"135632","17672.25"
"135633","17672.27"
"135634","17672.52"
"135635","17673.14"
"135636","17676.05"
"135637","17677.22"
"135638","17677.23"
"135639","17678.25"
"135640","17679.01"
"135641","17680.14"
"135642","17682.14"
"135643","17682.28"
"135644","17682.54"
"135645","17683.14"
"135646","17683.28"
"135647","17684.14"
"135648","17684.54"
"135649","17686.54"
"135650","17687.14"
"135651","17687.28"
"135652","17688.28"
"135653","17689.14"
"135654","17689.16"
"135655","17689.54"
"135656","17690.14"
"135657","17690.25"
"135658","17690.54"
"135659","17691.14"
"135660","17691.16"
"135661","17691.25"
"135662","17692.54"
"135663","17693.27"
"135664","17694.16"
"135665","17695"
"135666","17695.01"
"135667","17695.08"
"135668","17695.23"
"135669","17696"
"135670","17696.04"
"135671","17696.05"
"135672","17696.07"
"135673","17696.14"
"135674","17696.15"
"135675","17696.16"
"135676","17696.21"
"135677","17696.22"
"135678","17696.23"
"135679","17696.26"
"135680","17696.29"
"135681","17696.32"
"135682","17696.35"
"135683","17696.37"
"135684","17696.38"
"135685","17696.43"
"135686","17696.45"
"135687","17696.46"
"135688","17696.47"
"135689","17696.51"
"135690","17696.52"
"135691","17696.53"
"135692","17696.54"
"135693","17696.57"
"135694","17697"
"135695","17697.01"
"135696","17697.02"
"135697","17697.03"
"135698","17697.04"
"135699","17697.05"
"135700","17697.06"
"135701","17697.14"
"135702","17697.17"
"135703","17697.19"
"135704","17697.22"
"135705","17697.24"
"135706","17697.27"
"135707","17697.37"
"135708","17697.42"
"135709","17697.46"
"135710","17697.51"
"135711","17697.56"
"135712","17698.03"
"135713","17701.12"
"135714","17701.25"
"135715","17703.38"
"135716","17704.06"
"135717","17704.38"
"135718","17704.57"
"135719","17706.01"
"135720","17706.05"
"135721","17706.14"
"135722","17706.23"
"135723","17706.24"
"135724","17707"
"135725","17707.01"
"135726","17707.12"
"135727","17707.48"
"135728","17707.49"
"135729","17708"
"135730","17708.02"
"135731","17708.04"
"135732","17708.05"
"135733","17708.06"
"135734","17708.12"
"135735","17708.15"
"135736","17708.16"
"135737","17708.21"
"135738","17708.23"
"135739","17708.24"
"135740","17708.26"
"135741","17708.28"
"135742","17708.31"
"135743","17708.32"
"135744","17708.37"
"135745","17708.41"
"135746","17708.53"
"135747","17708.54"
"135748","17708.56"
"135749","17709.01"
"135750","17709.09"
"135751","17710"
"135752","17710.01"
"135753","17710.05"
"135754","17710.08"
"135755","17710.16"
"135756","17711.18"
"135757","17711.21"
"135758","17711.27"
"135759","17711.38"
"135760","17711.47"
"135761","17712.01"
"135762","17712.03"
"135763","17712.04"
"135764","17712.23"
"135765","17712.24"
"135766","17712.27"
"135767","17712.29"
"135768","17712.38"
"135769","17712.43"
"135770","17712.47"
"135771","17712.57"
"135772","17713.01"
"135773","17713.06"
"135774","17713.14"
"135775","17713.25"
"135776","17713.26"
"135777","17713.27"
"135778","17713.37"
"135779","17713.42"
"135780","17713.44"
"135781","17713.46"
"135782","17713.54"
"135783","17714.04"
"135784","17714.06"
"135785","17714.24"
"135786","17714.26"
"135787","17714.42"
"135788","17714.54"
"135789","17714.56"
"135790","17714.59"
"135791","17715.02"
"135792","17715.04"
"135793","17715.09"
"135794","17715.15"
"135795","17715.17"
"135796","17715.18"
"135797","17715.29"
"135798","17715.41"
"135799","17715.45"
"135800","17715.48"
"135801","17716.31"
"135802","17717.08"
"135803","17717.09"
"135804","17717.36"
"135805","17718"
"135806","17718.01"
"135807","17718.04"
"135808","17719.01"
"135809","17719.02"
"135810","17719.05"
"135811","17719.07"
"135812","17719.08"
"135813","17719.19"
"135814","17719.24"
"135815","17719.26"
"135816","17719.32"
"135817","17719.35"
"135818","17719.45"
"135819","17719.56"
"135820","17721"
"135821","17721.01"
"135822","17721.02"
"135823","17721.04"
"135824","17721.06"
"135825","17721.14"
"135826","17721.15"
"135827","17721.21"
"135828","17721.37"
"135829","17721.41"
"135830","17721.42"
"135831","17721.43"
"135832","17721.44"
"135833","17721.51"
"135834","17722.06"
"135835","17722.25"
"135836","17722.45"
"135837","17722.52"
"135838","17723.26"
"135839","17724.06"
"135840","17724.12"
"135841","17724.22"
"135842","17724.26"
"135843","17724.27"
"135844","17724.28"
"135845","17724.29"
"135846","17724.31"
"135847","17724.51"
"135848","17725"
"135849","17725.06"
"135850","17725.37"
"135851","17725.51"
"135852","17725.56"
"135853","17725.57"
"135854","17726.18"
"135855","17726.22"
"135856","17726.27"
"135857","17726.29"
"135858","17726.37"
"135859","17726.38"
"135860","17727.01"
"135861","17727.03"
"135862","17727.22"
"135863","17727.27"
"135864","17727.35"
"135865","17727.57"
"135866","17728.03"
"135867","17728.12"
"135868","17728.16"
"135869","17729.54"
"135870","17730"
"135871","17730.03"
"135872","17730.13"
"135873","17730.16"
"135874","17730.21"
"135875","17730.22"
"135876","17730.23"
"135877","17730.37"
"135878","17730.41"
"135879","17730.44"
"135880","17730.56"
"135881","17730.57"
"135882","17731.14"
"135883","17731.22"
"135884","17731.25"
"135885","17731.42"
"135886","17732.59"
"135887","17733.03"
"135888","17733.05"
"135889","17733.06"
"135890","17733.12"
"135891","17733.14"
"135892","17733.18"
"135893","17733.21"
"135894","17733.22"
"135895","17733.26"
"135896","17733.27"
"135897","17733.28"
"135898","17733.29"
"135899","17733.32"
"135900","17733.35"
"135901","17733.38"
"135902","17733.44"
"135903","17733.45"
"135904","17733.51"
"135905","17733.52"
"135906","17733.53"
"135907","17734.01"
"135908","17734.03"
"135909","17734.07"
"135910","17734.18"
"135911","17734.35"
"135912","17734.38"
"135913","17734.41"
"135914","17734.57"
"135915","17735"
"135916","17735.01"
"135917","17735.07"
"135918","17735.23"
"135919","17735.24"
"135920","17735.25"
"135921","17735.51"
"135922","17736.23"
"135923","17737.01"
"135924","17737.02"
"135925","17737.15"
"135926","17737.16"
"135927","17737.27"
"135928","17737.37"
"135929","17737.42"
"135930","17737.57"
"135931","17738.22"
"135932","17738.57"
"135933","17740.25"
"135934","17740.31"
"135935","17741.01"
"135936","17741.46"
"135937","17744.22"
"135938","17744.24"
"135939","17744.31"
"135940","17744.47"
"135941","17745.57"
"135942","17746.03"
"135943","17746.04"
"135944","17746.05"
"135945","17746.12"
"135946","17746.14"
"135947","17746.15"
"135948","17746.17"
"135949","17746.21"
"135950","17746.26"
"135951","17746.27"
"135952","17746.28"
"135953","17746.29"
"135954","17746.31"
"135955","17746.35"
